transfer_id,transfer_date,day_of_week,hour,sender_id,sender_tenure_days,sender_lifetime_transfers,channel,receiver_type,receiver_id,amount_bucket,new_user_activated_30d
T000342,2025-06-30,Monday,21,S00043,327,10,by_phone,paynet_user,R00254,small,
T000343,2025-05-25,Sunday,19,S00043,327,10,by_qr,paynet_user,R01608,large,
T000344,2025-09-06,Saturday,17,S00043,327,10,by_card,external_card,,medium,
T000345,2025-05-23,Friday,15,S00043,327,10,by_card,external_card,,medium,
T000346,2025-04-25,Friday,13,S00043,327,10,by_card,paynet_user,R00403,small,
T000347,2025-09-03,Wednesday,19,S00043,327,10,by_qr,new_registration,R03062,medium,1.0
T000348,2025-09-08,Monday,9,S00043,327,10,by_card,external_card,,small,
T000349,2025-08-06,Wednesday,18,S00044,111,13,by_card,external_card,,large,
T000350,2025-08-03,Sunday,9,S00044,111,13,by_card,external_card,,small,
T000351,2025-05-24,Saturday,18,S00044,111,13,by_card,external_card,,small,
T000352,2025-09-29,Monday,10,S00044,111,13,by_card,external_card,,small,
T000353,2025-04-19,Saturday,17,S00044,111,13,by_card,external_card,,medium,
T000354,2025-06-23,Monday,13,S00044,111,13,by_card,paynet_user,R01427,small,
T000355,2025-07-05,Saturday,11,S00044,111,13,by_card,external_card,,medium,
T000356,2025-05-28,Wednesday,18,S00044,111,13,by_card,external_card,,small,
T000357,2025-06-27,Friday,7,S00044,111,13,by_card,paynet_user,R00235,small,
T000358,2025-04-13,Sunday,4,S00045,71,10,by_card,external_card,,small,
T000359,2025-07-30,Wednesday,13,S00045,71,10,by_card,paynet_user,R01240,medium,
T000360,2025-08-15,Friday,0,S00045,71,10,by_card,paynet_user,R00202,medium,
T000361,2025-07-22,Tuesday,14,S00045,71,10,by_card,external_card,,medium,
T000362,2025-08-09,Saturday,10,S00045,71,10,by_card,paynet_user,R01276,medium,
T000363,2025-08-03,Sunday,22,S00046,89,2,by_card,external_card,,medium,
T000364,2025-04-28,Monday,13,S00047,433,8,by_card,external_card,,medium,
T000365,2025-06-30,Monday,15,S00047,433,8,by_card,external_card,,small,
T000366,2025-06-11,Wednesday,9,S00048,310,57,by_phone,paynet_user,R01650,medium,
T000367,2025-06-08,Sunday,14,S00048,310,57,by_card,external_card,,small,
T000368,2025-08-12,Tuesday,21,S00048,310,57,by_card,external_card,,large,
T000369,2025-04-21,Monday,11,S00048,310,57,by_card,external_card,,small,
T000370,2025-04-20,Sunday,22,S00048,310,57,by_card,external_card,,small,
T000371,2025-09-09,Tuesday,15,S00048,310,57,by_card,paynet_user,R00211,small,
T000372,2025-09-17,Wednesday,17,S00048,310,57,by_card,external_card,,small,
T000373,2025-08-03,Sunday,9,S00048,310,57,by_phone,paynet_user,R00841,medium,
T000374,2025-06-16,Monday,16,S00048,310,57,by_card,external_card,,small,
T000375,2025-09-23,Tuesday,11,S00048,310,57,by_phone,new_registration,R04693,medium,1.0
T000376,2025-04-16,Wednesday,20,S00048,310,57,by_card,external_card,,medium,
T000377,2025-06-30,Monday,11,S00048,310,57,by_card,external_card,,medium,
T000378,2025-09-18,Thursday,18,S00048,310,57,by_card,paynet_user,R01642,small,
T000379,2025-08-09,Saturday,12,S00048,310,57,by_card,external_card,,medium,
T000380,2025-04-22,Tuesday,19,S00048,310,57,by_card,external_card,,large,
T000381,2025-09-04,Thursday,6,S00048,310,57,by_card,external_card,,small,
T000382,2025-05-28,Wednesday,8,S00048,310,57,by_card,paynet_user,R00820,small,
T000383,2025-08-07,Thursday,13,S00048,310,57,by_card,external_card,,small,
T000384,2025-06-22,Sunday,18,S00048,310,57,by_card,external_card,,small,
T000385,2025-06-11,Wednesday,19,S00048,310,57,by_card,external_card,,small,
T000386,2025-06-14,Saturday,10,S00048,310,57,by_card,external_card,,medium,
T000387,2025-05-21,Wednesday,16,S00048,310,57,by_card,external_card,,large,
T000388,2025-05-04,Sunday,7,S00048,310,57,by_card,external_card,,small,
T000389,2025-05-26,Monday,19,S00048,310,57,by_phone,new_registration,R02255,medium,0.0
T000390,2025-08-28,Thursday,12,S00048,310,57,by_card,paynet_user,R00857,large,
T000391,2025-04-27,Sunday,9,S00048,310,57,by_card,external_card,,medium,
T000392,2025-07-04,Friday,15,S00048,310,57,by_card,external_card,,small,
T000393,2025-06-07,Saturday,15,S00048,310,57,by_card,external_card,,medium,
T000394,2025-09-08,Monday,12,S00048,310,57,by_card,external_card,,small,
T000395,2025-07-20,Sunday,8,S00049,145,14,by_card,paynet_user,R01043,medium,
T000396,2025-07-27,Sunday,19,S00049,145,14,by_card,external_card,,small,
T000397,2025-09-02,Tuesday,19,S00049,145,14,by_card,paynet_user,R00375,medium,
T000398,2025-04-17,Thursday,15,S00049,145,14,by_card,paynet_user,R00565,small,
T000399,2025-05-11,Sunday,16,S00049,145,14,by_card,external_card,,medium,
T000400,2025-06-02,Monday,21,S00049,145,14,by_card,paynet_user,R00875,medium,
T000401,2025-08-12,Tuesday,14,S00049,145,14,by_card,external_card,,large,
T000402,2025-08-04,Monday,19,S00049,145,14,by_card,external_card,,small,
T000403,2025-04-14,Monday,7,S00050,3,3,by_card,external_card,,small,
T000404,2025-06-04,Wednesday,19,S00051,139,37,by_phone,paynet_user,R00234,small,
T000405,2025-09-24,Wednesday,22,S00051,139,37,by_card,paynet_user,R00082,medium,
T000406,2025-06-30,Monday,17,S00051,139,37,by_card,external_card,,large,
T000407,2025-04-18,Friday,17,S00051,139,37,by_card,external_card,,small,
T000408,2025-09-23,Tuesday,20,S00051,139,37,by_card,external_card,,large,
T000409,2025-05-26,Monday,14,S00051,139,37,by_card,paynet_user,R01414,small,
T000410,2025-05-17,Saturday,12,S00051,139,37,by_card,paynet_user,R00232,medium,
T000411,2025-04-25,Friday,18,S00051,139,37,by_card,external_card,,small,
T000412,2025-06-19,Thursday,9,S00051,139,37,by_card,paynet_user,R00347,medium,
T000413,2025-06-13,Friday,19,S00051,139,37,by_phone,new_registration,R04419,medium,0.0
T000414,2025-06-30,Monday,16,S00051,139,37,by_card,paynet_user,R00307,small,
T000415,2025-08-04,Monday,18,S00051,139,37,by_phone,paynet_user,R01430,large,
T000416,2025-06-23,Monday,10,S00051,139,37,by_card,external_card,,medium,
T000417,2025-06-11,Wednesday,10,S00051,139,37,by_card,external_card,,small,
T000418,2025-07-31,Thursday,10,S00052,1,2,by_card,external_card,,small,
T000419,2025-04-07,Monday,14,S00052,1,2,by_card,external_card,,small,
T000420,2025-08-23,Saturday,20,S00053,77,11,by_card,external_card,,medium,
T000421,2025-05-03,Saturday,20,S00053,77,11,by_card,new_registration,R02975,medium,0.0
T000422,2025-08-21,Thursday,9,S00053,77,11,by_card,external_card,,small,
T000423,2025-05-22,Thursday,14,S00053,77,11,by_card,external_card,,small,
T000424,2025-06-22,Sunday,15,S00054,62,12,by_card,paynet_user,R01731,large,
T000425,2025-05-16,Friday,13,S00054,62,12,by_card,paynet_user,R00668,small,
T000426,2025-06-25,Wednesday,13,S00054,62,12,by_card,paynet_user,R01937,small,
T000427,2025-09-01,Monday,19,S00054,62,12,by_card,external_card,,small,
T000428,2025-09-06,Saturday,1,S00054,62,12,by_card,external_card,,medium,
T000429,2025-06-17,Tuesday,16,S00054,62,12,by_card,external_card,,medium,
T000430,2025-04-29,Tuesday,15,S00054,62,12,by_card,external_card,,medium,
T000431,2025-06-06,Friday,17,S00054,62,12,by_phone,paynet_user,R00330,medium,
T000432,2025-05-20,Tuesday,13,S00054,62,12,by_card,external_card,,large,
T000433,2025-06-14,Saturday,22,S00054,62,12,by_card,external_card,,medium,
T000434,2025-08-10,Sunday,20,S00054,62,12,by_card,external_card,,medium,
T000435,2025-06-02,Monday,17,S00054,62,12,by_card,external_card,,small,
T000436,2025-07-23,Wednesday,13,S00055,148,18,by_card,external_card,,medium,
T000437,2025-07-10,Thursday,13,S00055,148,18,by_card,external_card,,small,
T000438,2025-08-30,Saturday,11,S00055,148,18,by_card,paynet_user,R01102,small,
T000439,2025-04-28,Monday,15,S00055,148,18,by_card,paynet_user,R01680,large,
T000440,2025-05-08,Thursday,22,S00055,148,18,by_phone,new_registration,R04290,medium,1.0
T000441,2025-04-26,Saturday,6,S00055,148,18,by_phone,paynet_user,R00175,medium,
T000442,2025-06-08,Sunday,6,S00055,148,18,by_card,external_card,,medium,
T000443,2025-06-23,Monday,16,S00055,148,18,by_card,paynet_user,R00333,large,
T000444,2025-09-26,Friday,17,S00055,148,18,by_card,external_card,,small,
T000445,2025-05-07,Wednesday,16,S00056,37,1,by_phone,new_registration,R03018,small,1.0
T000446,2025-06-18,Wednesday,17,S00057,463,69,by_card,external_card,,small,
T000447,2025-07-20,Sunday,16,S00057,463,69,by_card,external_card,,small,
T000448,2025-09-18,Thursday,17,S00057,463,69,by_card,external_card,,medium,
T000449,2025-07-18,Friday,20,S00057,463,69,by_phone,paynet_user,R01189,large,
T000450,2025-05-09,Friday,13,S00057,463,69,by_card,paynet_user,R01761,large,
T000451,2025-09-22,Monday,18,S00057,463,69,by_card,paynet_user,R01688,medium,
T000452,2025-08-20,Wednesday,10,S00057,463,69,by_card,paynet_user,R00448,large,
T000453,2025-06-15,Sunday,22,S00057,463,69,by_card,paynet_user,R00520,small,
T000454,2025-07-23,Wednesday,17,S00057,463,69,by_card,external_card,,small,
T000455,2025-07-27,Sunday,6,S00057,463,69,by_card,external_card,,medium,
T000456,2025-09-25,Thursday,18,S00057,463,69,by_card,paynet_user,R00334,medium,
T000457,2025-05-27,Tuesday,20,S00057,463,69,by_card,new_registration,R04456,small,0.0
T000458,2025-09-09,Tuesday,20,S00057,463,69,by_card,external_card,,medium,
T000459,2025-06-19,Thursday,12,S00057,463,69,by_card,external_card,,medium,
T000460,2025-06-01,Sunday,16,S00057,463,69,by_card,external_card,,small,
T000461,2025-07-02,Wednesday,9,S00057,463,69,by_card,external_card,,small,
T000462,2025-05-25,Sunday,13,S00057,463,69,by_card,external_card,,small,
T000463,2025-04-26,Saturday,15,S00057,463,69,by_card,paynet_user,R00864,small,
T000464,2025-04-19,Saturday,7,S00057,463,69,by_card,external_card,,small,
T000465,2025-07-24,Thursday,5,S00057,463,69,by_card,external_card,,small,
T000466,2025-09-22,Monday,12,S00057,463,69,by_card,external_card,,medium,
T000467,2025-06-30,Monday,12,S00057,463,69,by_card,external_card,,small,
T000468,2025-05-18,Sunday,17,S00057,463,69,by_phone,paynet_user,R01196,medium,
T000469,2025-05-17,Saturday,8,S00057,463,69,by_card,paynet_user,R00240,small,
T000470,2025-04-27,Sunday,23,S00057,463,69,by_card,paynet_user,R01078,small,
T000471,2025-06-22,Sunday,18,S00057,463,69,by_card,external_card,,small,
T000472,2025-08-09,Saturday,8,S00057,463,69,by_card,paynet_user,R01298,large,
T000473,2025-07-15,Tuesday,13,S00057,463,69,by_card,external_card,,medium,
T000474,2025-09-19,Friday,17,S00057,463,69,by_card,paynet_user,R00537,small,
T000475,2025-07-12,Saturday,18,S00057,463,69,by_card,external_card,,small,
T000476,2025-08-30,Saturday,8,S00057,463,69,by_card,external_card,,small,
T000477,2025-06-30,Monday,15,S00057,463,69,by_card,paynet_user,R01555,medium,
T000478,2025-04-29,Tuesday,20,S00058,33,3,by_card,paynet_user,R00526,medium,
T000479,2025-06-19,Thursday,11,S00059,46,3,by_card,external_card,,medium,
T000480,2025-06-01,Sunday,19,S00059,46,3,by_card,paynet_user,R00334,medium,
T000481,2025-07-18,Friday,21,S00059,46,3,by_card,external_card,,small,
T000482,2025-06-06,Friday,12,S00060,216,20,by_card,external_card,,medium,
T000483,2025-07-28,Monday,10,S00060,216,20,by_card,external_card,,small,
T000484,2025-05-28,Wednesday,13,S00060,216,20,by_card,new_registration,R03619,small,0.0
T000485,2025-06-20,Friday,17,S00060,216,20,by_card,external_card,,large,
T000486,2025-04-05,Saturday,11,S00060,216,20,by_phone,new_registration,R02103,medium,1.0
T000487,2025-07-01,Tuesday,7,S00060,216,20,by_card,external_card,,small,
T000488,2025-06-29,Sunday,17,S00060,216,20,by_card,external_card,,small,
T000489,2025-08-22,Friday,11,S00060,216,20,by_card,external_card,,medium,
T000490,2025-09-30,Tuesday,8,S00060,216,20,by_card,external_card,,small,
T000491,2025-09-29,Monday,19,S00061,124,4,by_card,paynet_user,R00084,small,
T000492,2025-06-04,Wednesday,19,S00061,124,4,by_phone,paynet_user,R00293,medium,
T000493,2025-09-20,Saturday,16,S00061,124,4,by_card,new_registration,R04549,small,0.0
T000494,2025-07-19,Saturday,1,S00061,124,4,by_card,external_card,,medium,
T000495,2025-09-27,Saturday,18,S00062,157,2,by_card,external_card,,small,
T000496,2025-05-06,Tuesday,16,S00062,157,2,by_card,external_card,,medium,
T000497,2025-08-05,Tuesday,18,S00063,83,10,by_card,external_card,,medium,
T000498,2025-09-13,Saturday,12,S00063,83,10,by_card,new_registration,R04902,medium,0.0
T000499,2025-09-15,Monday,7,S00063,83,10,by_card,external_card,,medium,
T000500,2025-06-12,Thursday,13,S00063,83,10,by_card,external_card,,medium,
T000501,2025-09-11,Thursday,12,S00063,83,10,by_card,paynet_user,R00993,large,
T000502,2025-09-01,Monday,18,S00064,115,29,by_card,paynet_user,R01092,small,
T000503,2025-05-15,Thursday,20,S00064,115,29,by_card,external_card,,small,
T000504,2025-07-24,Thursday,14,S00064,115,29,by_card,external_card,,small,
T000505,2025-04-12,Saturday,5,S00064,115,29,by_card,external_card,,medium,
T000506,2025-08-31,Sunday,18,S00064,115,29,by_card,paynet_user,R00264,small,
T000507,2025-04-21,Monday,12,S00064,115,29,by_card,paynet_user,R01050,medium,
T000508,2025-07-12,Saturday,23,S00064,115,29,by_card,paynet_user,R00875,small,
T000509,2025-09-18,Thursday,17,S00064,115,29,by_card,external_card,,small,
T000510,2025-06-04,Wednesday,12,S00064,115,29,by_card,external_card,,medium,
T000511,2025-06-22,Sunday,16,S00064,115,29,by_card,paynet_user,R01165,large,
T000512,2025-04-12,Saturday,20,S00064,115,29,by_card,external_card,,small,
T000513,2025-07-27,Sunday,13,S00064,115,29,by_card,external_card,,medium,
T000514,2025-07-09,Wednesday,11,S00064,115,29,by_card,external_card,,small,
T000515,2025-05-20,Tuesday,13,S00064,115,29,by_card,external_card,,large,
T000516,2025-07-08,Tuesday,7,S00064,115,29,by_card,paynet_user,R01301,medium,
T000517,2025-09-02,Tuesday,20,S00064,115,29,by_card,external_card,,large,
T000518,2025-09-12,Friday,17,S00065,159,24,by_card,new_registration,R03686,small,0.0
T000519,2025-08-26,Tuesday,19,S00065,159,24,by_card,external_card,,small,
T000520,2025-09-28,Sunday,16,S00065,159,24,by_card,external_card,,small,
T000521,2025-05-21,Wednesday,16,S00065,159,24,by_card,external_card,,medium,
T000522,2025-05-20,Tuesday,20,S00065,159,24,by_card,external_card,,large,
T000523,2025-09-16,Tuesday,22,S00065,159,24,by_card,external_card,,medium,
T000524,2025-08-29,Friday,12,S00065,159,24,by_card,external_card,,medium,
T000525,2025-08-19,Tuesday,19,S00065,159,24,by_card,external_card,,small,
T000526,2025-05-02,Friday,13,S00065,159,24,by_card,external_card,,medium,
T000527,2025-07-26,Saturday,10,S00065,159,24,by_card,external_card,,medium,
T000528,2025-08-06,Wednesday,20,S00065,159,24,by_card,paynet_user,R00162,small,
T000529,2025-07-09,Wednesday,17,S00065,159,24,by_card,external_card,,small,
T000530,2025-05-22,Thursday,12,S00065,159,24,by_card,paynet_user,R01486,medium,
T000531,2025-05-13,Tuesday,11,S00065,159,24,by_card,paynet_user,R00379,small,
T000532,2025-06-07,Saturday,9,S00065,159,24,by_card,external_card,,small,
T000533,2025-06-04,Wednesday,8,S00065,159,24,by_card,paynet_user,R01754,medium,
T000534,2025-06-15,Sunday,14,S00066,218,12,by_card,external_card,,medium,
T000535,2025-06-04,Wednesday,23,S00066,218,12,by_card,paynet_user,R00769,medium,
T000536,2025-09-30,Tuesday,20,S00067,587,49,by_card,paynet_user,R00248,medium,
T000537,2025-09-30,Tuesday,10,S00067,587,49,by_card,external_card,,medium,
T000538,2025-05-09,Friday,17,S00067,587,49,by_card,external_card,,small,
T000539,2025-07-26,Saturday,18,S00067,587,49,by_card,external_card,,small,
T000540,2025-04-13,Sunday,21,S00067,587,49,by_phone,paynet_user,R00288,medium,
T000541,2025-04-27,Sunday,15,S00067,587,49,by_card,external_card,,medium,
T000542,2025-07-11,Friday,14,S00067,587,49,by_card,external_card,,small,
T000543,2025-09-21,Sunday,14,S00067,587,49,by_card,external_card,,medium,
T000544,2025-07-18,Friday,9,S00067,587,49,by_card,paynet_user,R00707,medium,
T000545,2025-07-19,Saturday,10,S00067,587,49,by_card,new_registration,R02666,medium,0.0
T000546,2025-09-06,Saturday,15,S00067,587,49,by_card,external_card,,small,
T000547,2025-04-24,Thursday,16,S00067,587,49,by_card,external_card,,medium,
T000548,2025-07-23,Wednesday,13,S00067,587,49,by_card,new_registration,R02359,small,0.0
T000549,2025-04-18,Friday,14,S00067,587,49,by_card,paynet_user,R00913,small,
T000550,2025-04-14,Monday,16,S00067,587,49,by_card,paynet_user,R01074,small,
T000551,2025-06-11,Wednesday,19,S00067,587,49,by_card,paynet_user,R00568,small,
T000552,2025-05-21,Wednesday,16,S00067,587,49,by_phone,paynet_user,R01373,medium,
T000553,2025-07-13,Sunday,18,S00067,587,49,by_phone,new_registration,R02035,medium,0.0
T000554,2025-07-26,Saturday,16,S00067,587,49,by_card,external_card,,medium,
T000555,2025-06-21,Saturday,18,S00067,587,49,by_card,paynet_user,R00067,large,
T000556,2025-09-11,Thursday,12,S00067,587,49,by_card,external_card,,medium,
T000557,2025-07-13,Sunday,10,S00067,587,49,by_card,external_card,,large,
T000558,2025-04-10,Thursday,13,S00067,587,49,by_card,new_registration,R04442,medium,0.0
T000559,2025-09-02,Tuesday,9,S00067,587,49,by_card,external_card,,medium,
T000560,2025-04-30,Wednesday,12,S00067,587,49,by_card,external_card,,large,
T000561,2025-08-12,Tuesday,10,S00067,587,49,by_card,external_card,,small,
T000562,2025-08-23,Saturday,20,S00067,587,49,by_card,external_card,,large,
T000563,2025-07-03,Thursday,18,S00067,587,49,by_card,paynet_user,R01888,small,
T000564,2025-06-12,Thursday,13,S00067,587,49,by_card,external_card,,medium,
T000565,2025-07-01,Tuesday,15,S00067,587,49,by_card,paynet_user,R01499,medium,
T000566,2025-08-10,Sunday,13,S00067,587,49,by_card,external_card,,medium,
T000567,2025-07-16,Wednesday,20,S00067,587,49,by_card,paynet_user,R00442,medium,
T000568,2025-09-27,Saturday,11,S00068,500,76,by_card,external_card,,medium,
T000569,2025-04-27,Sunday,12,S00068,500,76,by_card,external_card,,medium,
T000570,2025-09-10,Wednesday,17,S00068,500,76,by_card,external_card,,medium,
T000571,2025-07-16,Wednesday,20,S00068,500,76,by_phone,paynet_user,R01067,medium,
T000572,2025-07-12,Saturday,6,S00068,500,76,by_card,external_card,,medium,
T000573,2025-06-13,Friday,20,S00068,500,76,by_card,paynet_user,R01674,small,
T000574,2025-07-13,Sunday,18,S00068,500,76,by_card,external_card,,small,
T000575,2025-08-07,Thursday,1,S00068,500,76,by_card,external_card,,small,
T000576,2025-09-20,Saturday,10,S00068,500,76,by_card,paynet_user,R00927,small,
T000577,2025-07-06,Sunday,11,S00068,500,76,by_card,paynet_user,R01254,small,
T000578,2025-05-27,Tuesday,18,S00068,500,76,by_card,paynet_user,R01565,large,
T000579,2025-04-16,Wednesday,17,S00068,500,76,by_card,external_card,,medium,
T000580,2025-08-14,Thursday,11,S00068,500,76,by_card,external_card,,large,
T000581,2025-04-28,Monday,19,S00068,500,76,by_card,external_card,,small,
T000582,2025-09-12,Friday,12,S00068,500,76,by_card,external_card,,medium,
T000583,2025-05-27,Tuesday,12,S00068,500,76,by_card,external_card,,small,
T000584,2025-07-30,Wednesday,10,S00068,500,76,by_card,external_card,,medium,
T000585,2025-09-26,Friday,14,S00068,500,76,by_card,paynet_user,R01641,medium,
T000586,2025-04-17,Thursday,13,S00068,500,76,by_card,external_card,,small,
T000587,2025-07-03,Thursday,13,S00068,500,76,by_phone,new_registration,R04078,medium,0.0
T000588,2025-08-30,Saturday,15,S00068,500,76,by_card,external_card,,small,
T000589,2025-05-03,Saturday,21,S00068,500,76,by_card,external_card,,small,
